Ensembl_gene_id,Ensembl_transcript_id,Gnomad_oe_lof_score,Gnomad_oe_ci_lower,Gnomad_oe_ci_upper,Gnomad_pLI_score,Gnomad_pnull_score,Gnomad_prec_score,Gnomad_oe_mis_score,Gnomad_mis_z_score
ENSG00000177575,ENST00000432237,0.49556,0.40521,0.6102,4.003e-07,4.1475e-08,1.0,0.77002,3.6409
ENSG00000177675,ENST00000313599,0.74983,0.64822,0.87042,3.0326000000000003e-31,0.0011587,0.99884,0.84727,2.7634
ENSG00000135535,ENST00000310786,0.44803,0.28203,0.7416,0.12926,0.0078586,0.86288,1.2103,-1.4003
ENSG00000174950,ENST00000374030,0.87977,0.62395,1.2669,3.6756e-07,0.26565,0.73435,1.0229,-0.14668
ENSG00000204936,ENST00000618265,1.075,0.83738,1.3948,2.0214e-15,0.852,0.148,1.1817,-1.774
ENSG00000134061,ENST00000256447,1.0268,0.64637,1.6996,9.7925e-05,0.34749,0.65241,0.94044,0.70718
ENSG00000177455,ENST00000538922,0.45815,0.3458,0.61539,0.0062948,2.2311e-05,0.99368,0.86806,1.5062
ENSG00000158477,ENST00000289429,1.3047,1.0399,1.6515,1.8958e-21,0.99208,0.0079197,1.1304,-1.1208
ENSG00000158485,ENST00000368168,1.0815,0.84722,1.3945,3.2256e-16,0.87763,0.12237,1.226,-1.9368
ENSG00000158481,ENST00000368170,1.1927,0.944,1.5209,4.9404000000000005e-19,0.96973,0.030268,1.0552,-0.46821
ENSG00000158473,ENST00000674085,0.95108,0.73866,1.2381,1.4391e-13,0.56237,0.43763,1.0493,-0.42878
ENSG00000158488,ENST00000368167,1.2229,0.97247,1.5516,3.6183e-20,0.98146,0.018543,1.044,-0.40701
ENSG00000116824,ENST00000369478,0.77421,0.53515,1.1481,1.2638e-05,0.13253,0.86746,1.0021,-0.018711
ENSG00000091972,ENST00000315711,0.48555,0.32487,0.74766,0.02539,0.0055073,0.9691,0.80822,1.4726
ENSG00000163606,ENST00000308611,0.78725,0.58898,1.0678,8.6645e-09,0.1121,0.8879,0.89556,0.90785
ENSG00000206531,ENST00000488794,0.56372,0.37231,0.88127,0.0042303,0.02316,0.97261,1.0042,-0.030978
ENSG00000116031,ENST00000410009,0.88556,0.65613,1.2141,3.1281e-09,0.29777,0.70223,0.97535,0.2097
ENSG00000090659,ENST00000315599,0.69394,0.52151,0.93654,7.3821e-08,0.025297,0.9747,0.89961,0.91066
ENSG00000012124,ENST00000085219,0.53866,0.43023,0.68021,1.1477e-07,1.1299e-05,0.99999,0.87796,1.6949
ENSG00000150637,ENST00000582621,0.68795,0.49825,0.9675,2.9586e-06,0.038749,0.96125,0.96191,0.33006
ENSG00000272398,ENST00000606017,0.56208,0.2298,1.7694,0.18149,0.13078,0.68772,0.66258,1.3921
ENSG00000122223,ENST00000368034,0.43983,0.30946,0.63911,0.075755,0.00041164,0.92383,0.9533,0.41157
ENSG00000198821,ENST00000362089,0.4331,0.28198,0.68858,0.16394,0.0030531,0.83301,0.90803,0.57185
ENSG00000174807,ENST00000311330,0.87509,0.49766,1.6437,0.004037,0.22618,0.76978,0.88785,1.533
ENSG00000139193,ENST00000266557,0.6172,0.41785,0.93741,0.00062168,0.033506,0.96587,0.90036,0.77574
ENSG00000120217,ENST00000381577,0.26596,0.15609,0.47988,0.98944,6.6597e-06,0.010555,1.0185,-0.14727
ENSG00000103855,ENST00000318443,0.68043,0.51772,0.90588,2.6411e-08,0.015307,0.98469,0.88357,1.3301
ENSG00000178562,ENST00000324106,0.37437,0.21972,0.67549,0.54638,0.0036754,0.44994,0.87787,0.85943
ENSG00000198087,ENST00000359314,0.54077,0.42697,0.69143,4.3648e-07,3.349e-05,0.99997,1.0541,-0.62287
ENSG00000169217,ENST00000305596,0.75291,0.55494,1.0383,1.1618e-07,0.079199,0.9208,1.1187,-1.067
ENSG00000167851,ENST00000360141,0.65517,0.46813,0.93554,1.8117e-05,0.028658,0.97132,0.9043,0.77492
ENSG00000167850,ENST00000330793,0.59759,0.37617,0.98915,0.0065705,0.052197,0.94123,0.9637,0.26248
ENSG00000186407,ENST00000392619,0.66935,0.44207,1.0464,0.00057184,0.070049,0.92938,0.93326,0.45357
ENSG00000178789,ENST00000392621,0.86515,0.59801,1.2829,3.2766e-06,0.23861,0.76139,0.88169,0.80067
ENSG00000204345,ENST00000375352,0.88852,0.61416,1.3176,2.394e-06,0.26905,0.73095,0.86049,0.89569
ENSG00000186074,ENST00000326165,0.83721,0.61708,1.1545,1.6673e-08,0.19914,0.80086,0.97546,0.19768
ENSG00000161649,ENST00000317310,0.91975,0.68487,1.2541,7.7314e-10,0.38135,0.61865,0.94831,0.4505
ENSG00000241399,ENST00000259053,0.8669,0.62376,1.2282,1.219e-07,0.24919,0.75081,1.0526,-0.37263
ENSG00000167775,ENST00000301458,0.72554,0.4912,1.102,8.4146e-05,0.09768,0.90224,1.0295,-0.24434
ENSG00000105383,ENST00000262262,0.79735,0.58106,1.1136,1.3336e-07,0.13889,0.86111,0.90832,0.82769
ENSG00000174059,ENST00000310833,0.84843,0.64555,1.1296,1.497e-10,0.22185,0.77815,0.91246,0.8067
ENSG00000135218,ENST00000447544,2.1547,1.8572,2.509,8.0512e-63,1.0,4.2502e-11,1.4744,-4.7683
ENSG00000104894,ENST00000323906,0.95145,0.73184,1.2517,1.2491e-12,0.53448,0.46552,0.97482,0.20378
ENSG00000004468,ENST00000226279,0.85491,0.64249,1.1538,8.7062e-10,0.23534,0.76466,1.0218,-0.17942
ENSG00000167286,ENST00000300692,0.99925,0.71399,1.4269,3.0897e-08,0.4691,0.5309,0.96818,0.1975
ENSG00000198851,ENST00000361763,0.4614,0.31237,0.70078,0.048199,0.0025115,0.94929,0.87823,0.82752
ENSG00000160654,ENST00000532917,0.84847,0.61451,1.1932,8.9245e-08,0.21912,0.78088,1.0049,-0.030494
ENSG00000010610,ENST00000011653,0.49487,0.36063,0.69116,0.0021974,0.00057471,0.99723,0.8314,1.6841
ENSG00000101017,ENST00000372285,0.4936,0.34434,0.72427,0.0084975,0.0024219,0.98908,0.7439,2.0262
ENSG00000102245,ENST00000370629,0.058086,0.020641,0.27555,0.99878,2.9477e-06,0.0012173,0.68849,1.8465
ENSG00000026508,ENST00000428726,0.55153,0.43857,0.69977,7.2586e-08,3.1314e-05,0.99997,0.96628,0.43469
ENSG00000117335,ENST00000367042,0.56238,0.42075,0.76279,1.9534e-05,0.0014294,0.99855,0.8833,1.071
ENSG00000196776,ENST00000361309,0.24657,0.15521,0.40813,0.9997,7.4999e-09,0.00029993,0.79129,1.7504
ENSG00000117091,ENST00000368046,0.90815,0.63898,1.3196,4.7171e-07,0.30537,0.69463,1.0716,-0.51676
ENSG00000110448,ENST00000347785,0.59666,0.45735,0.78793,4.0643e-07,0.0014776,0.99852,0.85638,1.5381
ENSG00000169442,ENST00000374213,0.78771,0.32205,2.4796,0.11213,0.18131,0.70656,0.81762,0.67732
ENSG00000143119,ENST00000271324,0.73313,0.51583,1.0653,8.5592e-06,0.085674,0.91432,0.81826,1.2593
ENSG00000196352,ENST00000367064,0.89527,0.69739,1.1616,3.8785e-13,0.37744,0.62256,0.88545,1.0589
ENSG00000116815,ENST00000369489,0.50752,0.33519,0.79341,0.016692,0.010322,0.97299,0.88823,0.82801
ENSG00000085063,ENST00000642928,0.42579,0.19392,1.1005,0.28679,0.062837,0.65038,0.9472,0.27667
ENSG00000073754,ENST00000368174,0.95623,0.74036,1.249,2.5639e-13,0.56872,0.43128,0.99327,0.059955
ENSG00000013725,ENST00000313421,0.70349,0.56422,0.88439,6.3045e-13,0.0066399,0.99336,0.85831,1.81
ENSG00000135404,ENST00000257857,0.54812,0.37108,0.8325,0.0032324,0.013059,0.98371,0.84415,1.1461
ENSG00000129226,ENST00000250092,0.76628,0.55498,1.0777,4.6578e-07,0.10315,0.89685,1.0418,-0.37529
ENSG00000110848,ENST00000228434,0.46704,0.28812,0.7922,0.09495,0.014417,0.89063,0.86117,0.91131
ENSG00000173762,ENST00000312648,1.0772,0.75144,1.5805,1.2223e-07,0.52966,0.47034,0.88971,0.85069
ENSG00000125726,ENST00000245903,0.66829,0.36592,1.319,0.024607,0.13131,0.84409,0.90853,0.62739
ENSG00000137101,ENST00000259633,0.55226,0.40919,0.75717,6.0727e-05,0.0015498,0.99839,0.95824,0.36528
ENSG00000019582,ENST00000009530,0.53912,0.37932,0.78339,0.0012476,0.0051932,0.99356,0.86775,1.1132
ENSG00000105369,ENST00000221972,0.58435,0.39561,0.88752,0.0013007,0.022073,0.97663,0.79072,1.5452
ENSG00000007312,ENST00000006750,0.23318,0.13261,0.43799,0.99679,1.4569e-06,0.0032129,0.72875,2.0009
ENSG00000121594,ENST00000264246,0.47923,0.31201,0.76192,0.04412,0.0081221,0.94776,0.79633,1.62
ENSG00000110651,ENST00000263645,0.33275,0.20527,0.56441,0.88818,0.00014249,0.11168,0.85206,1.1085
ENSG00000085117,ENST00000227155,0.96297,0.73813,1.2717,1.9112e-12,0.55775,0.44225,0.97977,0.16074
ENSG00000112149,ENST00000379153,0.89502,0.63951,1.278,1.4776e-07,0.29368,0.70632,1.0008,-0.005336
ENSG00000066294,ENST00000368054,0.65002,0.46445,0.92819,2.0731e-05,0.026561,0.97342,1.006,-0.050761
ENSG00000114013,ENST00000330540,0.34295,0.21588,0.56766,0.86466,0.00013485,0.13521,0.90098,0.84298
ENSG00000153563,ENST00000283635,1.0336,0.75323,1.4436,1.8629e-09,0.57014,0.42986,1.1259,-0.96032
ENSG00000172116,ENST00000390655,0.2484,0.13601,0.49027,0.98264,3.1105e-05,0.017327,0.72251,1.9492
ENSG00000254126,ENST00000643224,0.4635,0.29176,0.7672,0.089579,0.010429,0.89999,0.72838,1.9052
ENSG00000010278,ENST00000009180,0.31844,0.19644,0.54014,0.93972,5.1663e-05,0.06023,0.8629,1.013
ENSG00000125810,ENST00000246006,0.96734,0.75987,1.2438,4.656e-15,0.65372,0.34628,1.087,-1.0783
ENSG00000153283,ENST00000352690,0.98221,0.81007,1.1984,7.8937e-24,0.89159,0.10841,1.0952,-1.0569
ENSG00000002586,ENST00000381192,0.66948,0.46704,0.98234,5.2749e-05,0.045685,0.95426,1.1372,-0.92316
ENSG00000102181,ENST00000370377,0.87868,0.63639,1.2357,5.1213e-08,0.27193,0.72807,1.1505,-0.95582
ENSG00000158825,ENST00000375071,0.46543,0.26469,0.87422,0.14508,0.030566,0.82435,0.87021,0.74822
ENSG00000102543,ENST00000251108,0.71083,0.55036,0.92845,6.5541e-10,0.020573,0.97943,0.83717,1.7274
ENSG00000140326,ENST00000356231,0.7655,0.65456,0.89888,9.8126e-28,0.0057457,0.99425,1.058,-0.98144
ENSG00000151465,ENST00000281141,0.68001,0.52305,0.89459,6.1312e-09,0.011825,0.98818,0.876,1.0736
ENSG00000079335,ENST00000336454,0.7119,0.57097,0.89496,4.0362e-13,0.008608,0.99139,0.9051,1.0813
ENSG00000081377,ENST00000375241,0.34268,0.24485,0.48933,0.98775,4.4477e-08,0.012246,0.79058,2.2417
ENSG00000218305,ENST00000650262,0.70629,0.49272,1.0364,2.4603e-05,0.068862,0.93111,0.81344,1.8144
ENSG00000130177,ENST00000356221,0.39086,0.29739,0.52037,0.73859,7.6241e-08,0.26141,0.86847,1.5381
ENSG00000117399,ENST00000310955,0.56692,0.43136,0.75477,3.9463e-06,0.00082009,0.99918,0.72454,2.989
ENSG00000164287,ENST00000381375,0.90495,0.73268,1.1261,2.464e-18,0.50975,0.49025,0.94308,0.61081
ENSG00000094880,ENST00000394886,0.31806,0.23314,0.44133,0.99974,2.2242e-11,0.00026449,0.71293,3.3033
ENSG00000164045,ENST00000302506,0.26326,0.18017,0.39488,0.99998,1.2715e-11,2.2283e-05,0.72232,3.0306
ENSG00000101224,ENST00000245960,0.47258,0.35816,0.6319,0.0018394,3.1891e-05,0.99813,0.89857,1.2304
ENSG00000158402,ENST00000323760,0.91368,0.72489,1.1622,1.7118e-15,0.48888,0.51112,0.90089,1.0057
ENSG00000176386,ENST00000374206,0.24965,0.10207,0.78586,0.69844,0.014729,0.28683,0.64179,1.5726
ENSG00000004897,ENST00000066544,0.24611,0.1814,0.3394,1.0,2.5226e-20,7.8696e-10,0.603,5.2466
ENSG00000099804,ENST00000215574,0.6729,0.46512,0.99782,7.9243e-05,0.051756,0.94817,0.83703,1.2713
ENSG00000105401,ENST00000222005,0.19194,0.1157,0.33494,0.99999,5.2788e-11,8.2751e-06,0.75397,2.3804
ENSG00000106993,ENST00000381854,0.69643,0.52564,0.93544,4.0946e-08,0.024638,0.97536,1.0698,-0.59965
ENSG00000168438,ENST00000307731,0.33491,0.24685,0.46185,0.99842,2.6191e-10,0.0015795,0.70015,3.3693
ENSG00000070831,ENST00000656825,0.048026,0.017067,0.22783,0.9998,1.6907e-07,0.00020155,0.21496,5.055
ENSG00000143776,ENST00000366766,0.35801,0.29888,0.43118,1.0,3.0213e-23,3.0545e-06,0.83003,3.3218
ENSG00000198752,ENST00000361246,0.17218,0.13244,0.22651,1.0,1.0359000000000001e-49,2.6814e-27,0.76065,4.8174
ENSG00000171219,ENST00000342711,0.81682,0.71749,0.93247,4.9778999999999995e-43,0.040649,0.95935,0.93867,1.2049
ENSG00000128283,ENST00000249014,0.80946,0.44322,1.5976,0.010594,0.19566,0.79375,1.0519,-0.51407
ENSG00000149798,ENST00000279249,0.68268,0.35677,1.4354,0.03564,0.14614,0.81822,0.88812,0.80216
ENSG00000163171,ENST00000295324,0.25874,0.12744,0.5921,0.89485,0.001199,0.10396,0.99298,0.052788
ENSG00000179604,ENST00000335793,1.0735,0.58782,2.1189,0.003766,0.29532,0.70091,0.96352,0.35088
ENSG00000167617,ENST00000301200,,,,,,,1.1302,-0.85646
ENSG00000197622,ENST00000357235,0.92037,0.56778,1.5612,0.00040618,0.26435,0.73525,0.80397,0.83917
ENSG00000158985,ENST00000505065,0.26097,0.11885,0.67448,0.79834,0.0051319,0.19653,0.76818,1.0215
ENSG00000093009,ENST00000263201,0.69443,0.55806,0.87112,6.2075e-13,0.0046216,0.99538,0.89935,1.1531
ENSG00000096401,ENST00000371477,0.1729,0.11951,0.25639,1.0,1.4923e-24,2.0598e-13,0.7033,3.9144
ENSG00000094804,ENST00000209728,0.76405,0.60327,0.97692,1.7049e-12,0.047612,0.95239,0.91286,0.94966
ENSG00000097046,ENST00000234626,0.63549,0.48353,0.84606,1.5553e-07,0.0054711,0.99453,0.87387,1.4024
ENSG00000134371,ENST00000367435,0.25089,0.17794,0.36129,1.0,1.791e-15,2.1588e-07,0.52352,5.1939
ENSG00000184661,ENST00000330560,0.65685,0.51597,0.84454,6.1176e-10,0.0033825,0.99662,1.0414,-0.61187
ENSG00000111665,ENST00000538862,0.54912,0.37176,0.83401,0.0031477,0.013263,0.98359,0.88938,0.85342
ENSG00000170779,ENST00000336219,,,,,,,0.91262,0.66885
ENSG00000146670,ENST00000275517,0.5446,0.35968,0.85138,0.0065556,0.017975,0.97547,0.946,0.41488
ENSG00000144354,ENST00000306721,0.51866,0.38429,0.7111,0.00031301,0.00059044,0.9991,0.82587,1.7978
ENSG00000164649,ENST00000406877,0.76596,0.60168,0.98483,4.9715e-12,0.05313,0.94687,1.1092,-1.1222
ENSG00000134690,ENST00000373055,0.62519,0.4556,0.87316,1.1365e-05,0.01258,0.98741,0.80359,1.5636
ENSG00000163814,ENST00000296129,0.48156,0.35858,0.6566,0.0020581,0.00013355,0.99781,0.81545,2.5798
ENSG00000039068,ENST00000261769,0.41427,0.3164,0.54925,0.19203,6.9654e-07,0.80797,0.88231,1.6848
ENSG00000040731,ENST00000264463,0.41047,0.3071,0.55675,0.27076,3.1475e-06,0.72924,0.837,2.1692
ENSG00000140937,ENST00000268603,0.16218,0.10209,0.26844,1.0,7.5902e-17,2.7944e-09,0.82138,2.4463
ENSG00000154162,ENST00000382254,0.55359,0.43124,0.71828,8.3154e-07,0.00014915,0.99985,0.96703,0.43956
ENSG00000140945,ENST00000567109,0.37626,0.27251,0.52915,0.8494,1.2394e-06,0.1506,1.1616,-2.0707
ENSG00000129910,ENST00000289746,1.0523,0.87124,1.2785,1.7067999999999998e-26,0.97607,0.02393,1.1847,-2.6524
ENSG00000166589,ENST00000299752,0.90203,0.7522,1.0877,1.5621e-24,0.60932,0.39068,1.0488,-0.68135
ENSG00000079112,ENST00000027335,0.77624,0.63754,0.95128,5.088e-18,0.033544,0.96646,0.9758,0.32924
ENSG00000145526,ENST00000382275,0.45675,0.34326,0.61642,0.0080032,2.8095e-05,0.99197,0.91238,1.1672
ENSG00000071991,ENST00000262150,1.0444,0.85776,1.2799,3.3951e-24,0.95908,0.04092,1.1088,-1.4138
ENSG00000170558,ENST00000269141,0.18474,0.12643,0.2771,1.0,4.4825e-21,2.5105e-11,0.76071,3.4353
ENSG00000101542,ENST00000262717,0.39091,0.29108,0.53299,0.6868,6.9059e-07,0.3132,0.9425,0.79398
ENSG00000149654,ENST00000537909,0.51376,0.38437,0.69683,0.00024286,0.00032423,0.99943,0.82182,2.6694
ENSG00000107736,ENST00000224721,0.59608,0.52957,0.67249,5.2896e-33,3.3321e-13,1.0,0.95832,1.2046
ENSG00000139880,ENST00000487137,0.85629,0.69684,1.0598,3.2905e-18,0.26553,0.73447,0.8868,1.5892
ENSG00000124215,ENST00000348616,0.91891,0.76961,1.1029,3.0566e-26,0.73697,0.26303,0.97628,0.32582
ENSG00000062038,ENST00000264012,0.65814,0.5289,0.8256,5.2911e-12,0.0013145,0.99869,0.97177,0.39653
ENSG00000179242,ENST00000614565,0.38369,0.29079,0.51304,0.85523,3.9767e-08,0.14477,0.85208,2.2811
ENSG00000179776,ENST00000341529,0.45137,0.33443,0.61884,0.017085,5.4505e-05,0.98286,0.88257,1.6345
ENSG00000113361,ENST00000265071,0.39718,0.29849,0.53604,0.56444,6.1881e-07,0.43556,0.74187,3.4391
ENSG00000081138,ENST00000397968,0.34804,0.25363,0.48609,0.9892,1.1834e-08,0.010805,0.88447,1.5382
ENSG00000150394,ENST00000577390,0.2495,0.17075,0.37424,1.0,7.5477e-13,3.7688e-06,0.76357,3.1876
ENSG00000113100,ENST00000231021,0.39513,0.29276,0.54173,0.58749,1.7061e-06,0.41251,0.88786,1.5005
ENSG00000148600,ENST00000623527,0.84623,0.68866,1.0473,5.3314e-18,0.21991,0.78009,1.063,-0.89812
ENSG00000074276,ENST00000261944,0.75045,0.64028,0.88325,2.1515e-26,0.0028806,0.99712,0.94001,1.0634
ENSG00000128536,ENST00000317716,0.91268,0.76108,1.1005,7.7318000000000005e-25,0.67805,0.32195,1.0032,-0.044197
ENSG00000187492,ENST00000412678,1.007,0.84838,1.201,6.8411e-31,0.97562,0.024384,0.90744,1.2528
ENSG00000099834,ENST00000397542,1.1801,0.98729,1.418,1.3338e-32,0.9989,0.0011034,1.1062,-1.548
ENSG00000186073,ENST00000566621,0.72793,0.55168,0.97333,8.6852e-09,0.041104,0.9589,0.89262,0.84373
ENSG00000089486,ENST00000567695,0.50793,0.30619,0.88636,0.052772,0.031006,0.91622,0.94653,0.38011
ENSG00000103502,ENST00000219789,0.78751,0.53895,1.1812,1.8435e-05,0.14954,0.85044,0.8917,0.77955
ENSG00000170312,ENST00000395284,0.14465,0.075592,0.30413,0.99997,1.6998e-09,2.8641e-05,0.45414,4.3286
ENSG00000185324,ENST00000353379,1.0784,0.86832,1.35,1.5965000000000002e-20,0.94498,0.055019,1.2141,-2.0116
ENSG00000008128,ENST00000404249,0.65823,0.52999,0.82399,3.2936e-12,0.0011951,0.9988,0.69618,3.688
ENSG00000248333,ENST00000341832,0.4403,0.33868,0.57924,0.016036,1.9443e-06,0.98396,0.51196,6.0112
ENSG00000167258,ENST00000447079,0.12701,0.086925,0.19051,1.0,1.7717000000000002e-35,2.1703e-20,0.82914,3.1076
ENSG00000065883,ENST00000181839,0.29067,0.22575,0.37838,1.0,4.8267e-21,5.9606e-09,0.87303,2.3923
ENSG00000058091,ENST00000380050,0.55969,0.42585,0.74514,5.8106e-06,0.00065309,0.99934,0.85448,1.474
ENSG00000138395,ENST00000652192,1.028,0.83792,1.27,4.1087e-22,0.92708,0.072919,1.0251,-0.24567
ENSG00000102225,ENST00000357227,0.048086,0.01966,0.15137,1.0,5.7421e-14,2.1685e-08,0.53165,4.1365
ENSG00000059758,ENST00000261211,0.30944,0.22412,0.43519,0.99982,2.6354e-11,0.00018364,0.68916,3.3077
ENSG00000117266,ENST00000429964,0.8385,0.67112,1.0564,2.2688e-15,0.19166,0.80834,0.97437,0.27218
ENSG00000155111,ENST00000368911,0.29287,0.20607,0.42558,0.99986,7.5394e-11,0.00013855,0.54368,4.8596
ENSG00000123374,ENST00000266970,0.22854,0.13413,0.41236,0.99909,1.3533e-07,0.00091256,0.54748,3.6979
ENSG00000156345,ENST00000325303,1.0365,0.80501,1.3493,1.2786e-14,0.78073,0.21927,1.1312,-1.1903
ENSG00000111328,ENST00000261692,0.70927,0.43755,1.2031,0.0024297,0.12169,0.87588,0.68048,1.6684
ENSG00000167797,ENST00000301488,0.077044,0.027379,0.36549,0.98993,8.4061e-05,0.0099905,0.734,1.504
ENSG00000250506,ENST00000448471,0.79354,0.57473,1.116,2.622e-07,0.1363,0.8637,0.91758,0.68157
ENSG00000135446,ENST00000257904,0.35418,0.2306,0.56311,0.847,7.8457e-05,0.15293,0.73587,2.2169
ENSG00000164885,ENST00000485972,0.40348,0.2789,0.59832,0.38291,0.00017648,0.61691,0.53796,3.7804
ENSG00000176749,ENST00000313401,0.052532,0.018668,0.2492,0.99951,6.9657e-07,0.0004912,0.78298,1.8535
ENSG00000171450,ENST00000302625,0.30356,0.17263,0.57017,0.90561,0.00032997,0.094056,0.7068,2.8994
ENSG00000101391,ENST00000346416,0.9611,0.7834,1.1874,9.729199999999999e-21,0.78732,0.21268,0.89389,1.2269
ENSG00000136861,ENST00000349780,0.63117,0.55205,0.72375,7.2809e-29,8.304e-09,1.0,0.98365,0.3294
ENSG00000108465,ENST00000338399,0.79098,0.64041,0.98431,4.7168e-16,0.064401,0.9356,0.85252,1.5608
ENSG00000105810,ENST00000424848,0.16185,0.088619,0.31944,0.99997,1.1264e-09,2.7986e-05,0.53468,4.0619
ENSG00000134058,ENST00000256443,0.5096,0.37137,0.71173,0.0010612,0.00088363,0.99806,0.76748,2.0122
ENSG00000132964,ENST00000381527,0.40534,0.30183,0.55268,0.36976,3.0219e-06,0.63024,0.50298,5.0723
ENSG00000136807,ENST00000373264,0.87261,0.66395,1.1617,7.9234e-11,0.28323,0.71677,0.73331,2.5514
ENSG00000145996,ENST00000274695,0.46919,0.35413,0.63021,0.0027831,3.6289e-05,0.99718,0.86986,1.465
ENSG00000100490,ENST00000395834,0.97571,0.76006,1.266,3.3336e-14,0.64787,0.35213,0.91961,0.70963
ENSG00000138769,ENST00000307465,1.001,0.81849,1.2326,3.0162999999999996e-22,0.89787,0.10213,0.98198,0.19867
ENSG00000006837,ENST00000265334,0.93855,0.76859,1.1538,3.4145999999999994e-21,0.7227,0.2773,0.94595,0.60519
ENSG00000008086,ENST00000623535,0.1296,0.076063,0.23384,1.0,8.4816e-17,1.4771e-09,0.59909,4.6338
ENSG00000124762,ENST00000244741,0.94428,0.62365,1.4762,2.0299e-05,0.31111,0.68887,0.87623,0.80349
ENSG00000111276,ENST00000228872,0.4088,0.23248,0.76786,0.32791,0.01324,0.65885,1.2864,-1.9769
ENSG00000129757,ENST00000440480,0.42438,0.24134,0.79711,0.26207,0.017418,0.72051,0.98101,0.16941
ENSG00000147889,ENST00000304494,0.2692,0.12261,0.69577,0.76811,0.006526,0.22536,1.1346,-0.87719
ENSG00000168564,ENST00000504169,0.27201,0.1743,0.44071,0.99869,5.3609e-08,0.0013085,1.0343,-0.38203
ENSG00000237190,ENST00000458198,0.69928,0.42154,1.2203,0.0044722,0.12285,0.87268,0.93088,0.36535
ENSG00000147883,ENST00000276925,1.0384,0.60943,1.8736,0.00091207,0.3119,0.68719,1.1451,-0.90353
ENSG00000123080,ENST00000371761,0.45387,0.2372,0.95432,0.20589,0.045176,0.74893,0.75994,1.4902
ENSG00000129355,ENST00000393599,0.64192,0.29236,1.6591,0.10157,0.14601,0.75242,0.84883,0.9797
ENSG00000100526,ENST00000335183,0.52581,0.36681,0.77154,0.0026286,0.0048615,0.99251,0.75613,1.64
ENSG00000185267,ENST00000465530,0.60791,0.36646,1.0608,0.012308,0.072918,0.91477,0.99823,0.011388
ENSG00000129596,ENST00000250535,0.77432,0.54018,1.1362,7.0756e-06,0.12905,0.87094,0.99658,0.022836
ENSG00000064309,ENST00000531738,0.60396,0.50005,0.73381,1.0305e-13,1.085e-05,0.99999,0.92609,1.2559
ENSG00000205643,ENST00000314567,0.96488,0.56629,1.741,0.0012855,0.27603,0.72269,0.97244,0.14645
ENSG00000140743,ENST00000268383,0.70283,0.53476,0.93571,1.1821e-08,0.024228,0.97577,0.90632,0.9365
ENSG00000109089,ENST00000337231,0.52658,0.36735,0.77266,0.0025605,0.0049371,0.9925,0.91676,0.88912
ENSG00000241322,ENST00000395906,0.43753,0.33416,0.58009,0.024648,3.149e-06,0.97535,0.61289,5.0437
ENSG00000223510,ENST00000420162,0.60491,0.36465,1.0556,0.012783,0.071436,0.91578,0.49731,3.2884
ENSG00000214819,ENST00000399044,0.60461,0.39364,0.96126,0.0026831,0.04276,0.95456,0.82302,1.4217
ENSG00000239704,ENST00000619038,,,,,,,0.86506,0.79962
ENSG00000163624,ENST00000295887,0.6602,0.51428,0.85661,2.1185e-09,0.0049947,0.99501,0.85445,1.4558
ENSG00000101290,ENST00000460006,0.79688,0.63073,1.0162,2.5851e-13,0.092167,0.90783,0.63699,3.66
ENSG00000204539,ENST00000376288,0.4299,0.27061,0.71158,0.19968,0.0053395,0.79498,0.89135,1.2003
ENSG00000167513,ENST00000301019,1.3388,1.098,1.6433,1.3070999999999999e-28,0.99923,0.00076571,1.1861,-2.2559
ENSG00000091527,ENST00000264993,0.57145,0.37741,0.89336,0.003571,0.02552,0.97091,0.97999,0.1503
ENSG00000113722,ENST00000231656,0.53315,0.32139,0.93035,0.035068,0.040043,0.92489,1.0179,-0.14986
ENSG00000165556,ENST00000381020,0.27476,0.15625,0.51608,0.9698,5.1977e-05,0.030153,0.86926,1.1582
ENSG00000131264,ENST00000373514,0.77785,0.48964,1.2875,0.00069511,0.16261,0.83669,1.0825,-0.5421
ENSG00000182415,ENST00000250838,,,,,,,,
ENSG00000153046,ENST00000397588,0.16912,0.099256,0.30514,1.0,7.8685e-12,1.9733e-06,0.6715,3.7105
ENSG00000166446,ENST00000570137,0.46572,0.3351,0.65981,0.014351,0.00039484,0.98525,1.0329,-0.35929
ENSG00000079385,ENST00000161559,0.63074,0.47402,0.85125,7.0187e-07,0.0069136,0.99309,0.88336,1.2636
ENSG00000213892,ENST00000587331,0.76158,0.56978,1.033,1.7046e-08,0.079662,0.92034,0.89017,1.1332
ENSG00000186567,ENST00000358777,0.98396,0.75685,1.2945,5.2825e-13,0.62619,0.37381,0.90534,0.7824
ENSG00000273777,ENST00000614924,0.81676,0.65094,1.0338,1.9072e-14,0.13001,0.86999,0.92753,0.83871
ENSG00000007129,ENST00000401445,1.1431,0.88222,1.4983,4.9235e-15,0.8953,0.1047,1.056,-0.45622
ENSG00000170956,ENST00000357396,1.0619,0.80152,1.4264,4.3099e-12,0.72535,0.27465,0.9168,0.63108
